ID,Position,Scouting Report Sentence(s),Race
180,SAF," Forced to take long angles of pursuit to make up for lack of speed, "" Doesnt gain depth quickly enough with his pedal and swerve"",  Will struggle to carry vertical routes down the field, "" Sees breaks coming but cant find the burst to cover them"",  Eye-popping production in COVID-shortened 2020 season",NW
181,WR,"Moves around the field with smooth gait,  Leverages route turns against tight man coverage,  Sneaky hand fighting to create separation,  Clears out catch space at the top of his routes,  Showed and proved as downfield ball-tracker and body-stacker",NW
181,WR," Athletic in air with outstanding body control and catch instincts,  Plucks it at high-point and hides it away from swatting hands,  Plus hand-eye coordination through noisy catch-points, "" Quarterbacks friend with sudden but soft hands"",  Will go get the football where it is thrown",NW
181,WR," Gets run-ready even before completing hitch catch,  Not overly elusive but makes tacklers miss after catch,  Has ability as a stalk and wall-off blocker,  Only one year over 15 catches and 125 yards in a season,  High-cut with limited wiggle in his movements",NW
181,WR," Expect average release success against press, "" Drive gear doesnt seem to generate panic in cornerbacks"",  Route fakes lack salesmanship,  Below-average separation burst,  Route asks were rather basic at Clemson",NW
181,WR," Dropped easy would-be touchdown catch headed into end zone against Virginia Tech,  High-cut with limited wiggle in his movements,  Showed and proved as downfield ball-tracker and body-stacker,  Expect average release success against press,  Below-average separation burst",NW
182,DE,"Added over 60 pounds of mass/muscle since arriving on campus,  Play and production has shown steady improvement,  Arm length could become a bigger problem for tackles with more work,  Usually lands first punch off the snap,  Traits to punch, extend and hold the point of attack",NW
182,DE," Bull-rush potential could be in his future,  Can be tough to anchor against when he generates momentum, "" Strength to stab and slide inside attacking tackles inside post"", "" Upper-body power can create imbalance in tackles stance and posture"",  Very tight through his lower half",NW
182,DE," Inability to bend and drop pads impacts anchor consistency,  Slow in his shed-and-tackle technique, "" Hasnt displayed enough instincts to key on certain blocks"",  Lacks functional agility and change of direction as tackler,  Plodding feet attacking with upfield rush",NW
182,DE,""" Hes long but hands are too slow within pass-rush engagement"",  Too content being pushed well beyond rush track, "" Upper-body power can create imbalance in tackles stance and posture"",  Can be tough to anchor against when he generates momentum, "" Hasnt displayed enough instincts to key on certain blocks""",NW
183,CB,"Burner with impressive 10-yard split (1, 55 seconds),  Put through running back and receiver drills at pro day,  Productive high school running back before making switch to corner,  Smooth and athletic transitioning with routes",NW
183,CB," Fluid movements backward, forward and laterally,  Special teams monster with rare production,  Had nine total return touchdowns in college and five blocked kicks,  Patient slipping initial tackle tries as punt returner,  Able to change direction without losing speed as kick returner",NW
183,CB," Rockets off the snap and bends the corner tight to block kicks,  Below-average length as a corner,  Picked on near the goal line with top-shelf throws over his head,  Tends to lose ground in coverage races downfield,  Not much ball production over the last two seasons",NW
183,CB," Could struggle to tackle against NFL size as a defender,  No college experience at receiver or running back,  Not much ball production over the last two seasons,  Smooth and athletic transitioning with routes,  Put through running back and receiver drills at pro day",NW
184,FB,"Built like an old-school linebacker,  Did everything coaches asked of him,  Used as short-yardage banger in 2018, rushing for seven touchdowns,  Hands to catch what is thrown his way in the flat,  Decent athlete in space with ability to alter and adjust as blocker",W
184,FB," Dominant blocking effort against Minnesota,  Could become a core special teams player,  Needs to do better job of gathering weight to strike,  Hand placement needs to improve, "" Doesnt center and sustain as effectively as he needs to""",W
184,FB," Just three career catches,  Troubling technique when asked to pass protect,  Could become a core special teams player,  Dominant blocking effort against Minnesota,  Hands to catch what is thrown his way in the flat",W
185,LB,"Big-time pro day tester,  Stays square while scraping to the action,  Drops shoulder to work under the block,  Displays good fight against bigger blockers in space,  Snaps sharp punch to gain early separation to shed",W
185,LB," The hole is closed when he steps deep inside,  Sure-fire tackler who finishes what he starts,  Long and rangy to take down shifty runners,  Needs more mass on his thin legs,  Recognition of blocking schemes will need work",W
185,LB," Overactive to eye candy and pulled out of position,  Comes in a little tall as a finisher,  Very little ball production in coverage,  Not always aware or fluid in space,  Recognition of blocking schemes will need work",W
186,SAF,"Team leader who faced down adversity at FSU,  High football character,  Worked exceptionally hard to make it back from injury for two games in 2020,  Led team in tackles as a sophomore and junior,  Thrives as late addition in the box",NW
186,SAF," Charges downhill to close down angles for runners,  Slippery maneuvering around bodies near the box,  Attacks tackles with thump behind his pads to leave a mark,  Length and size to contest bigger tight ends underneath,  Special teams background",NW
186,SAF," Suffered torn ACL in 2019,  Needs to play light on his feet for improved open-field tackling,  Inconsistent landmarks lead to broken tackles,  Allowed Travis Etienne and AJ Dillon to break free more than once,  Coverage discipline and instincts are below average",NW
186,SAF," Frequently lost on rub-route concepts,  Needs to see the windup before breaking on targets,  Might not have coverage awareness to play two-deep,  Coverage discipline and instincts are below average,  Led team in tackles as a sophomore and junior",NW
187,WR,"Impressive deep-ball talent,  Averaged over 20 yards per catch over first three seasons,  Nearly 20 percent of his catches resulted in touchdowns,  Intimidating build-up speed to separate,  Strong legs help play through heavy route redirection",NW
187,WR," Gains ground on his terms,  Quick to stack and separate on deep throws,  Will work his way back to the quarterback on second-level routes,  Tough and fast after the catch,  Locks up with strong inside hands when blocking in run game",NW
187,WR," Lower-level volume as a pass catcher,  Gives away impending route breaks,  High drop rate affecting him on all three levels,  Has trouble securing throws outside of his frame,  Too much body catching",NW
187,WR," Ball tracking alternates between good and bad,  Lacks feel near boundaries to drag feet consistently,  Will need to do better at using frame to protect catches underneath,  Gains ground on his terms,  Lower-level volume as a pass catcher",NW
188,SAF,"Muscular and strong,  Communicates well pre- and post-snap,  Plays with desired competitive nature on every snap, "" Play strength to jam and stall receivers release"",  Has plenty of short-area foot quickness",NW
188,SAF,""" Bodied up on Floridas Kadarius Toney on underneath routes"", "" Sticks his nose in during run support and wont back down"", "" Got beat up by Kentuckys offensive line but kept on coming"",  Pretty good job of hanging in against bigger blockers,  Movement is choppy and inefficient at times",NW
188,SAF," Tight hips show up in his man cover transitions,  Gets crossed up by route-runners from off coverage,  Speed will lose him and he struggles to close the distance,  Below-average high-point attacker as deep safety,  Burned for too many touchdowns",NW
188,SAF," Lacks the length to be a consistent wrap-up tackler,  Will get banged around in run support near the box, "" Sticks his nose in during run support and wont back down"",  Pretty good job of hanging in against bigger blockers,  Communicates well pre- and post-snap",NW
189,DT,"Three-year starter who was highly recruited out of high school,  Thick-boned from ankles to shoulders, carrying weight proportionally,  Known for being accountable, reliable and tough,  Burly base with decent feet,  Appeared to play stronger and faster in 2020",NW
189,DT," Quick hands off the snap with upward, leverage strike,  Fights back to withstand reach block attempts,  Shows upper-body strength when steering lateral engagement back inside,  Sets strong edges to muddle rush lanes,  Explosiveness to pull blockers off balance and shed quickly",NW
189,DT," Improved pass rush in 2020,  Uses violent slap move to clear the front and access the pocket,  Has tendency to wear down as the game progresses,  Very average size by NFL standards,  Lacks stout anchor teams want from run stuffer",NW
189,DT," Feel for the game is slightly below average,  Allows pad level to get away from him on lateral engagements, "" Doesnt have loaded toolbox as a pass rusher"",  Lack of agility shows up with missed sack attempts,  Shows upper-body strength when steering lateral engagement back inside",NW
190,C,"Has experience at center and guard,  Uses mass and girth to his advantage at point of attack,  Adequate snap-to-step quickness as lateral blocker,  Powerful flipper able to stuff and tee up block for his guard on combos,  Generally under control working up to Mike linebackers",NW
190,C," Adequate athleticism for a big man getting into space,  Sees rush games and makes proper adjustments,  Gains depth and changes levels to protect against twists,  Knee bend works against him as a blocker,  Ends up upright and on his tip-toes at times as drive blocker",NW
190,C," Below-average getting power players steered out of gaps,  Hand placement is a lingering concern as a run and pass blocker,  Anchor impacted by poor pad level and use of outside hands,  Absorbs and catches rush rather than firing his hands,  Desired body control is missing",NW
190,C," Meniscus tears in both knees that required surgery in December,  Below-average getting power players steered out of gaps,  Gains depth and changes levels to protect against twists,  Adequate athleticism for a big man getting into space, Has experience at center and guard",NW
191,DE,"Burly with adequate arm length,  Very strong at the point of attack,  Plowed through opponents for 27 tackles for loss and 18, 5 sacks over last two years,  Reads initial blocker movement and hustles to steal the angle",NW
191,DE," Very strong base to drive through contact on his way to the ball,  Quality spin to release away from run block,  Gets backdoor wins to disrupt zone from play-side,  Beats tackles and tight ends with inside swim for quick win,  Comes out low and with good rush acceleration",NW
191,DE,""" Baits blockers punch then slides to the edge as interior rusher"",  Keeps coming for quarterback with solid secondary rush effort, "" Doesnt have explosive first step into neutral zone"",  Wasted motion into contact and slow to activate hands,  Restricted agility due to tightness in hips and knees impacts ability to tackle",NW
191,DE," Easy target for cut blocks,  Lacks upper-body suddenness to quickly rip away from blocks,  Struggles to change direction and hound moving targets,  Face-up rusher missing hand skill and athletic talent to flip the edge,  Strong punch-and-clinch tackles end his rush party",NW
191,DE," Rush plan consists of just power and inside swim,  Beats tackles and tight ends with inside swim for quick win,  Keeps coming for quarterback with solid secondary rush effort, Burly with adequate arm length,  Strong punch-and-clinch tackles end his rush party",NW
192,DT,"Space-eater with wide hips,  Potential to explode and knock center off the ball,  Quick punch and separation to read and react,  Maintains lateral leverage when he takes the lead,  Power to swallow runner with one arm fighting off a block",NW
192,DT," Plays with some violence challenging blocks,  Able to gather and balance despite big contact,  Penetration potential as a 1-technique,  Body type lacks proportion and will need to keep weight in check,  Marginal production over four-year period",NW
192,DT," Only makes plays one gap over, "" Cant get back across blockers face when reached"", "" Moves feet but doesnt gain much ground as a rusher"",  Heavy feet slow twist-game effectiveness,  Possesses relatively small sphere of playmaking influence",NW
193,G,"Very wide, thick and powerful,  Adequate initial quickness into the neutral zone,  Lower-body drive to push defenders off their marks,  Able to match power on power as a base blocker, "" Held his own against Auburns Derrick Brown in 2019""",NW
193,G," Choppy, disciplined feet as run blocker,  Stays wide in his pass sets,  Keeps feet tied to his hands,  Adequate reactive athleticism to gather and catch movement,  Sharp pass-and-receive against twists",NW
193,G," Shorter arms and smaller hands,  Has some struggles sustaining lateral blocks,  Lunges out at pass rushers at times,  Could have trouble against rush length,  Lacks functional quickness to venture very far outside his space",NW
193,G," Is a little slow around the corner when asked to pull, Very wide, thick and powerful,  Choppy, disciplined feet as run blocker,  Could have trouble against rush length,  Keeps feet tied to his hands",NW
194,RB,"Consistently productive despite sharing carries,  Very good size and body composition,  Has leg strength to play through arm tackles,  Keeps pad level square through contact,  Ran with better will and force in 2020",NW
194,RB," Adequate contact balance to extend a run,  Functional pass-catching option,  Good recognition of blitz pick-up duties,  One-speed runner lacking juice to turn the corner,  Tightness in hips prevents him from slashing",NW
194,RB," Takes too much time to accelerate after cutting,  Lacks creativity between the tackles,  More grinder characteristics than playmaker,  Very little special-teams experience,  Ran with better will and force in 2020",NW
195,DT,"Two-time state-champion wrestler with plus core strength,  Son of a coach with strong love of the game,  Big, wide bubble with thick calves,  Excellent pad level and leverage off the snap,  Uses hands to lift and gain control of early stages of the rep",NW
195,DT," Works to keep pads square through lateral blocks,  Hard to clear out of A-gaps,  Slaps and searches for the edge as rusher,  Uses heavy hands and effective spin counters,  Could have issues with NFL size neutralizing him",NW
195,DT," Longer blockers can get into him and create stagnation,  Fairly easy to reach and seal for centers,  Loses sight of ball-carrier when attacking blocks,  Limited tackle radius due to length,  Below-average rush burst up the field",NW
195,DT," Will need more varied go-to moves as pro rusher,  Hard to clear out of A-gaps,  Works to keep pads square through lateral blocks,  Longer blockers can get into him and create stagnation,  Below-average rush burst up the field",NW
196,RB,"Well-built with desired, proportional frame,  Capable of handling inside/outside running duties,  Gets enough speed going to turn the outside corner,  Has feet to help gather and cut quickly on outside zone carries,  Makes sharp cuts with ability to hit steep cutback angles",NW
196,RB," Runs with urgency and determination, "" Wont decelerate through line of scrimmage or into contact"",  Makes level-one tacklers miss with consecutive cut ability,  Running style is charged but lacking rhythm,  Would benefit from better patience to keep play-side runs on track",NW
196,RB," Feel for running lanes is average,  Lacks desired short-area burst to rocket past second level,  Below-average balance into and through contact to stay upright,  Small delay in catch-to-run transition,  Shows some confusion over blitz assignments",NW
197,OT,"Loose hips and plus timing for work-up blocks,  Chops feet into block fit and rolls hips,  Accelerates feet through contact and drives from insteps,  Works his positioning wall off block,  Stays after it in phase two (sustain phase) as a run blocker",NW
197,OT," Resets and re-punches if he gets beat with long-arm,  Adequate short-area slide quickness to mirror,  Gets into space in screen game,  Way too hurried out of stance, creating excessive oversets,  Struggles to catch up and redirect inside counters",NW
197,OT," Upper-body strength will need substantial improvement,  Unable to prevent defenders from driving through his base block,  Issues with body control can keep him in catch-up mode throughout the rep,  Too much grab-and-hugging to shortcut the work needed,  Caught up in excessive lunging/leaning at the top of the rush",NW
197,OT," Needs to snap a stronger punch and keep feet mirroring,  Inability to protect his edges is a recurring concern,  Works his positioning wall off block,  Upper-body strength will need substantial improvement,  Accelerates feet through contact and drives from insteps",NW
198,RB,"* Has frame and body type for the league, * Passionate, aggressive runner, * Quick, bounding feet allow for sudden change of direction, * Able to stack moves, * Accelerates quickly after a cut",NW
198,RB,"* Drops pads and mashes the gas near goal line, * Heavy lead shoulder drops and doles out punishment, * Above-average spin move on second level, * Seemed more patient running from ace formation behind quarterback * Has improved blitz pickup technique and is a willing and able combatant, * Has kick cover and return background as freshman Struggles to play under control and harness energy",NW
198,RB," Herky-jerky as downhill runner, "" Lacks tempo and feels like hes in a constant footrace"",  Impatient allowing blocks to develop,  Interior vision can be very hit or miss,  Willing to plow ahead rather than continue the search for run lanes",NW
198,RB," Below-average setting up defenders to miss tackles,  Needs to get better at sifting through fronts and finding his pass pro responsibility,  Not much of a pass-catching option, * Passionate, aggressive runner, * Drops pads and mashes the gas near goal line",NW
199,DT,"Compact with good, lean mass and thick, well-defined arms,  Energetic charges in his rush attack,  Uses upper-body power to pull pass sets off-balance,  Rush hands are quick but violent,  Able to attack pocket with some diversity of moves",NW
199,DT," Works hands and feet in unison to slide past protection,  Shows some instinct with timing of his rush counters,  Efficient working twist game up front,  Rarely ends up on the ground as run defender,  Flashes strength to recover from early disadvantages in the trenches",NW
199,DT," Slide quickness to play around block and disrupt in the backfield,  Lacks desired broadness/mass for heavy lifting as run defender,  Needs to play with better explosiveness into first contact,  Can be slow to locate where pressure is coming from,  Below-average bend and agility for leverage",NW
199,DT," Struggles to hold the point and restrict the gap,  Can be too content to just lay on blocks as run defender,  Turns into an upright rusher at times,  Bull-rush potential is very average,  Rush hands are quick but violent",NW
200,CB,"Elite athletic talent with 4, 35-second 40-yard dash and 42, 5-inch vertical jump at his pro day,  Plays with adequate discipline from zone,  Effective from side-shuffle with outside leverage",NW
200,CB," Reads and anticipates route turns,  Disruptive with his length,  Shades inside hip for room to reach and slap the football,  Good burst to close out separation from receiver,  Played with more moxie as a tackler in 2020",NW
200,CB," Thin build is below NFL standards,  Very limited ball production in 2020,  Tight hips prevent sudden lateral explosiveness in coverage,  Small delay when opening from mirroring release,  Dropped two would-be interceptions in 2020",NW
200,CB," Overruns comeback routes,  Will get bodied up by big wide receivers,  Pushed around in 2019 in run support,  Tight hips prevent sudden lateral explosiveness in coverage, Elite athletic talent with 4",NW
201,CB,"Length and play strength to hold up the release,  Improved ability to stay in route phase from press in 2020,  Adequate route recognition,  Showed ability to wall off receivers from the football on deep throws,  Physical nature can disorient the catch point",NW
201,CB," Ends the play quickly after the catch,  Willing to submarine pulling blocks and muddle the run play,  Below-average feet/hips in adjusting to clever press release,  Might not have the patience or agility for NFL press man,  Lacks short-area agility to smother routes from off man",NW
201,CB," Delayed burst gear when driving on throws,  Tends to lose feel for routes at times,  Slow in finding football on downfield throws,  Inconsistent eye-balance between the receiver and quarterback,  Passive angles attacking catch point",NW
202,RB,"Possesses NFL size with adequate top-end speed,  Mental toughness to overcome adversity and make it back on team,  Excellent knee bend and pad level through the hole,  Vision to recognize bounce-wide opportunities,  Has lateral-cut quickness and burst to get to the edge",NW
202,RB," Weaponizes stiff-arm to extend his run,  Lowers and squares pads to fall forward through contact,  Squares blitzers and sticks a heavy lead shoulder into chip blocks,  Pass-catching comes easily for him,  Hands are soft and natural, plucking throws on the move",NW
202,RB," Did not play in 2019 due to suspension,  Has just 16 carries since the end of the 2018 season,  Below-average fumble rate throughout career,  Looks for clear points of entry into the line,  Average burst up to second level",NW
202,RB," Lacks tempo and flow of a natural outside zone back,  Running style is not dynamic or explosive,  Will need to upgrade take-on technique as a third-down blocker,  Did not play in 2019 due to suspension,  Weaponizes stiff-arm to extend his run",NW
203,WR,"Clearly has potential for greater development,  Nicknamed ""Speedy"" and with good reason,  Instant acceleration propels him past would-be tacklers,  Should create workable separation with better route polish,  Above-average arm length for his size",NW
203,WR," Has explosive catch-and-run ability,  Above-average feel for exploiting opportunities in the open field,  Instinctive kick return talent with three touchdowns over last two years,  Missed time in 2016, 2017 and 2020 due to injury,  False steps into routes off the snap",NW
203,WR,""" Doesnt always play to his real speed when getting into patterns"",  Routes are rounded, dull and lack salesmanship,  Struggles to track and stack effectively downfield,  Below-average upper-body and hand strength to win 50-50 balls,  Poor batting average in contested catch situations",NW
203,WR," Pass-catching hands are passive and he lacks focus at times,  Needs to become much more physical and competitive,  Nicknamed ""Speedy"" and with good reason,  Poor batting average in contested catch situations, "" Doesnt always play to his real speed when getting into patterns""",NW
204,WR,"Unspectacular but rock-steady production throughout career,  Has shown ability to handle high volume of targets,  Able to slip press fairly consistently,  Improved elements of his route-running in 2020,  Did a much better job of disguising slants and overall route intentions",NW
204,WR," Maintains play speed through cuts and stems,  Speed to challenge downfield against single-man looks,  Able to fight through heavy collisions and continue to play,  Has gadget receiver potential,  Good burst to elude tacklers on jet sweeps, pop passes and receiver screens",NW
204,WR," Offers kick return experience,  Leggy and high cut,  Absorbs route redirection too readily,  Missed at least one game in all four seasons with different injuries,  Creates contested catches by drifting in his routes",NW
204,WR," Needs to fight harder for catch space and work on his ball skills,  Inconsistent focus and catch radius,  Below average ball tracking downfield,  Good burst to elude tacklers on jet sweeps, pop passes and receiver screens,  Did a much better job of disguising slants and overall route intentions",NW
205,WR,"Great combination of size and speed,  Feel for body positioning to shield coverage away from catch point,  Secures the catch through bodies banging on him,  Still has upside if route running can become more focused,  Will dip to pluck low throws",NW
205,WR," Can be imposing vertical threat on occasion,  Considered an ace on special teams,  Will need to develop fundamentals at his position,  Very limited production,  Usually last receiver off the line of scrimmage",NW
205,WR," Easy to punch and disrupt from press,  Tight hips limit ability to get in and out of breaks,  Disheveled routes are easy for corners to read,  Looks lost at times as a ball-tracker,  Needs to learn when to sit down in space",NW
206,OT,"Good overall size with adequate length,  Has core strength to get after opponents in man-on-man battles,  Adequate lateral movement to compete on cut-off blocks,  Quiet hands in his pass sets,  Fires with a quick, stiff punch",W
206,OT," Good toughness in playing through the whistle,  Was a highly rated tackle prospect out of high school,  Teams will like his background in shot put, discus and wrestling,  Pops upright when attempting to get to cut-off blocks,  Needs to locate hands further inside with his punch",W
206,OT," Excessive waist-bender at point of attack,  Plays too far out in front of his feet and will fall off blocks,  Tends to become too straight-legged as drive blocker,  Speed rushers will give him trouble,  Shows panic at the top of the rush and lunges",W
206,OT,""" Footwork becomes erratic and base gets too narrow when hes on the move"",  Crossed up by inside rush counters,  Pops upright when attempting to get to cut-off blocks,  Good toughness in playing through the whistle, Good overall size with adequate length",W
207,DT,"Team captain praised for high character,  Quick and explosive with good lean mass,  First-step quickness off the ball,  Nimble lateral bounce takes him inside the gaps,  Skinny into gaps with shoulder turn and slap",NW
207,DT," Generated pocket pressure,  Fluid and fast to work twists with rush consequence,  Good basketball player and shot put thrower in high school,  Only one season as a starter at Arkansas,  Not a classic punch and extend two-gapper",NW
207,DT," Bullied around by double teams,  Struggles to control blocks and maintain base on the move,  Just 1, 5 career sacks, "" Doesnt have a go-to counter to turn a pressure into a sack""",NW
207,DT," Needs to stay lower in his edge-to-edge rush challenges,  Pocket attack loses steam over second half of the game,  Struggles to control blocks and maintain base on the move,  Skinny into gaps with shoulder turn and slap,  First-step quickness off the ball",NW
208,OT,"Big, long and strong,  Wears weight proportionally for being so tall,  Adequate fluidity in his pass slides as left tackle,  Times punch to make rusher feel his length, "" Firm outside hand is a challenge to dislodge once hes in""",NW
208,OT," Core power and hand strength to cinch up and mirror the rush, "" Resets hands with a flurry or jabs if he doesnt land first"",  Drops surprisingly stout anchor for his center of gravity,  Generates movement on down blocks,  Power in hips to torque and turn out a base block",NW
208,OT," Natural strength through contact,  Adequate body adjustments in space,  * Very high center of gravity slows change of direction, * Not physically possible to get pads low enough at point of attack, * Average hand quickness into first contact",NW
208,OT,"* Will need to improve angles up to linebackers, * Plays too far forward as run blocker * Average instincts in pass protection, * Needs to improve power slide to cut off B-gap, * Needs to alter punch approach to keep rushers guessing,  Natural strength through contact",NW
209,WR,"Rare combination of height, weight and explosiveness,  Posted 40-inch vertical leap with ridiculous total of 30 reps on bench press at pro day,  Plus hand-eye coordination with natural hands,  Flashed incredible body control and catch radius against Florida State,  At his best when allowed to explore the field on second and third levels",NW
209,WR," Exciting upside with traits to mismatch certain cornerbacks downfield,  Has stretches of physical finishes after the catch,  Size and strength to spring the outside run as blocker,  Posted just 48 catches in 49 games with 5 career touchdowns,  Wasted movement and clunky feet getting off press",NW
209,WR," Routes are very raw and need time to be corrected,  Upright and lacking vertical push in early stages of route, "" Doesnt have short-area footwork to uncover underneath"",  Too gradual into his breaks and turns,  Gives away info to coverage with early head turn",NW
209,WR," Rarely wiggles his way around tacklers after catch,  Posted just 48 catches in 49 games with 5 career touchdowns,  Gives away info to coverage with early head turn,  Too gradual into his breaks and turns,  Size and strength to spring the outside run as blocker",NW
210,EDGE,"Compact, powerful frame,  Tremendously durable over four years,  Leverage to set strong edge against tight ends,  Stout lower body with workable anchor,  Pursues from backside with gusto",NW
210,EDGE," Hands are heavy and forceful,  Generates early push as power rusher,  Effective rip-and-run to flatten to the quarterback,  Good ability to dip under redirect blocks at top of the rush,  Undeterred once he gets the sniff of an edge",NW
210,EDGE," One-speed rusher with short strides,  Lacks acceleration up and around the turn,  Will need to develop a go-to rush counter,  Average closing burst to the quarterback,  Telegraphs inside move and makes it with tall pad level",NW
210,EDGE," Length from tackles will give him problems, "" Glued to blocks when hes not in quick with his hands"",  Below-average pursuit speed if he loses contain,  Has trouble playing through lateral engagements,  One-speed rusher with short strides",NW
211,WR,"Hybrid potential as running back and receiver,  Loose and limber to slip around traffic as runner,  Plays with unbridled energy and urgency,  Looked very smooth and natural as receiver at Senior Bowl,  Displays adequate foot quickness and hand fighting to counter press",NW
211,WR," Gains ground on coverage out of route stems,  Hip sink to sell his double moves,  Sudden hands to pluck throws right on top of him,  Makes adjustments for throws outside his frame,  Features running back power, vision and balance after the catch",NW
211,WR," Lower-body strength consistently shakes high tackle tries,  Kick return experience in his background,  * Lacks patience and will rush ahead of blocks, * Catches punishing strikes as a runner, * Will need more work and experience at receiver",NW
211,WR,"* Route tree had very few branches on it at UCLA, * Average short-area footwork getting into breaks, ""* Doesnt work back to quarterback from zone hole * Will need to develop hands and pass-catching instincts"",  Features running back power, vision and balance after the catch,  Kick return experience in his background",NW
212,SAF,"Adequate size and length,  Keys quarterback and early play design for clues,  Showed off good play recognition against Florida State,  Broke up 26 passes, including five interceptions, in the last three seasons,  Good balance between dual receiver threats from zone",NW
212,SAF," Overlaps his coverage to make a play underneath,  Above-average ball skills when challenged at catch point,  Feel for angles to make contact at the catch,  Has ability to fit-up and wrap-up near the line of scrimmage,  Missed time due to injury in 2016, 2017 and 2019",NW
212,SAF," Vertical speed will rush by him,  Modest burst to chase the route,  Panics when his back is to the ball,  Gets turned around tracking deep routes,  Flies downhill way too hot as a tackler",NW
212,SAF," Will default to risky leg dives at off angles,  Indecisive with sticky feet as open-field tackler,  Has ability to fit-up and wrap-up near the line of scrimmage, Adequate size and length,  Good balance between dual receiver threats from zone",NW
213,CB,"Feet for early mirror of release,  Gives out rough rides for the first five yards,  Quick to close distance on receiver early in route,  Extremely physical and flusters the catch space,  Reads eyes and times his scrapes",NW
213,CB," Displays adequate feel for route from trail,  Short-area stickiness to hound the comeback route,  Improvement in run defense from 2018 to 2019,  Is often too early in declaring and opening hips, "" Doesnt trust technique and positioning""",NW
213,CB," 13 career pass interference/defensive holding penalties,  Weight is too far forward when transitioning with the stem,  Below-average burst to stay connected at break points,  Needs to finish plays,  Below-average length to attack the catch",NW
214,G,"Built with sturdy, Midwestern mass,  Hands are little charged up into first contact,  Upper-body power to generate turn in kick-out blocks,  Lower-body drive on ""gotta have it"" short-yardage blocks,  Above-average understanding of hand placement",W
214,G," Quick eyes in adjusting blocks when appropriate,  Turns corner and explodes into block on power blocks,  Tackle experience will help in pass protection at guard,  Plays with hip tightness and short arms,  Pad level rises too tall in initial lateral movements",W
214,G," Could have issues reaching the nose in zone,  Pass sets become too straight-legged,  Needs to prove he can anchor inside without desired bend,  Loses his base width when chasing blockers laterally,  Punch is disjointed from his footwork",W
214,G," Average athletic ability to match sub-rushers,  Could have issues reaching the nose in zone,  Above-average understanding of hand placement,  Plays with hip tightness and short arms,  Pass sets become too straight-legged",W
215,SAF,"Plays like his hair is on fire,  Instinctive, with a nose for the football,  Recovered four fumbles and had three defensive TDs in 2019,  Responsive to clues from the quarterback,  Very decisive with downhill trigger to attack",NW
215,SAF," Leads with chest to body and thud as a tackler,  Adequate feel for angles when running the alley,  Has perfect mentality as special teams bulldog,  Designated torpedo as kick-return blocker, wiping out opponents,  Below-average size to play in the box",NW
215,SAF," Long speed is well below par,  Will struggle when forced to match up one-on-one,  Saw tight ends run by him in man coverage,  Lacks short-area twitch and explosion,  Unable to range and give help over the top consistently",NW
215,SAF," Linear pursuit angles limit directional change as a tackler,  Lacks lateral spring to expand tackle radius in open field,  Lacks size/speed of a core special-teams guy in the NFL,  Designated torpedo as kick-return blocker, wiping out opponents,  Saw tight ends run by him in man coverage",NW
216,EDGE,"Durable, reliable and productive,  Posted 39, 5 tackles for loss and 26 sacks over three years at Temple,  Assails the pocket with controlled anger,  Subtle hands have some effectiveness in discarding punch",NW
216,EDGE," Rip-and-run opens the corner for him,  Stays low in edge-to-edge counters, improving success rate,  Consistently forced and recovered fumbles,  Will work to slide off blocks and find ball-carriers,  Strength in upper body to battle tight ends at point of attack",NW
216,EDGE," Thin through his lower body,  Tight hips, tight ankles,  Not very explosive in race to the top of the rush,  Unable to really sink and bend the edge,  Looked ineffective and dull against Virginia Tech OT Christian Darrisaw",NW
216,EDGE," Body control sabotages balance at times,  Below-average reactive athleticism,  Not as fluid in movements as desired for 3-4 linebacker,  No access to tight turns or sudden change of direction, Durable, reliable and productive",NW
217,RB,"""Received teams Williams-Moss Award for highest quality of leadership and character"",  Well-built with muscular, strong legs,  Runs with easy tempo and good decisiveness,  Able to gas it through line of scrimmage when hole develops,  Instant, clear processing of run lanes while on the move",NW
217,RB," Maintains speed with smooth change of direction,  Throws pursuit off with quick lane fakes and bounce outs,  Speed to turn the corner on outside zone,  Runs behind his pads and falls forward as finisher,  Ball security and kick return potential are both a plus",NW
217,RB," His brothers were both collegiate athletes,  Labored and ineffective when forced to stop-start,  Lacks short-area wiggle to elude sudden traffic,  Average creativity up to second level,  Takes time to gather and cut",NW
217,RB," Unable to plant and go at sharp angles, "" Doesnt find his man consistently in pass pro"",  Effort and technique might make him a non-option on passing downs,  His brothers were both collegiate athletes,  Takes time to gather and cut",NW
218,QB,"Full-time starter for three-plus seasons,  Well-built frame is durable and strong,  List of intangibles is off the charts,  Has experience with leading through adversity,  Plays with dirt-dog toughness as a quarterback",W
218,QB," Trusts his pocket but knows his way around it,  Excellent climb and slide away from pressure without dropping his eyes,  Displays adequate arm talent to make NFL throws,  No fear in standing and delivering the throw in the face of pressure,  Has become better decision-maker and more decisive over the years",W
218,QB," Possesses value as a willing and able runner,  Able to go get physical yardage near goal line or to move the chains,  Defaulted to hero ball a little too often in 2020,  Took too many chances rather than making the smart play,  Carries the ball low while scanning in the pocket",W
218,QB," Elongated dip and wind release,  Gives safeties early jumps by locking in too early,  Tightly muscled with some restriction in follow-through,  Deep balls could use more air and better accuracy,  Will take unnecessary sacks by holding the ball too long",W
