ID,Position,Scouting Report Sentence(s),Race
2006,OT,Strong Quan DIMQuan,NW
2007,OT,Positiv Pstv Virtue Undrst EVAL EndsLwQuanNegativ Hostile Active Exert IAVPassive Arousal EMOTStrong Ovrst Quan SureLw,NW
2008,OT,Positiv Pstv Strong QualityNegativ Ngtv Role HUArousal EndsLwStrong Ovrst Time@ Intrj SureLwObject Tool,NW
2009,OT,Negativ Ngtv Weak Active Fail DAVStrong Stay IAVStrong Space IAV PosAffStrong NatrPro,NW
2010,OT,Positiv Pstv Virtue EVAL WltOth WltTotStrong Active Travel PowPt PowTot TranLwSpaceBodyPtStrong Solve IAV,NW
2011,OT,NatrProPositiv Pstv Active ComForm DAV EnlGain EnlTotPositiv Pstv Virtue Undrst EVAL EndsLwQualityPositiv Pstv Passive Virtue,NW
2012,OT,Strong Space IAV PosAffStrong NatrProPower ComForm EnlGain EnlTotAcadem Doctrin EnlOth EnlTotStrong Ovrst Causal IfStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTot,NW
2013,OT,Solve IAVPositiv Pstv Active ComForm DAV EnlGain EnlTotNegativ Ngtv Passive Need EndsLwPositiv Pstv Strong Active Virtue TrnGain,NW
2014,OT,Positiv Nonadlt IndAdjOvrst QuanTravel IAVSolve IAVPositiv NatrPro Know IndAdjPositiv Affil Strong IndAdjNegativ Ngtv Passive Need EndsLwPositiv Pstv Strong Active Virtue TrnGainVirtue SklOth SklTOT,NW
2015,OT,Negativ Ngtv Passive Need EndsLwVary TranLwNegativ Hostile Active Exert IAVPositiv Pstv Active Passive Means EnlOth EnlTotWeak Undrst FREQ TimeSpc,NW
2016,WR,Virtue Ovrst EVALStrong Active Rel IAV TrnGainSpace TimeSpcNegativ Ngtv Strong Active NatrPro PowOth PowTotABS DIST Space TimeSpcActive Rise DAV TranLwSpaceStrong Means EndsLwPositiv Role HU Know,NW
2017,WR,Ovrst QuanLegal Role HU SklPt SklTOTPositiv Affil Strong Virtue RelNatrProActive Vary IAVNegativ Ngtv Ovrst Know EVAL NegateQualityStrong Power Econ@ Role HU WltPt WltTotStrong Active Complet IAV TrnGainSpace,NW
2018,WR,Positiv Econ@ Quan WltOth WltTotActive Role HU EnlPt EnlTotSpaceQualityPositiv Pstv Passive Pleasur EMOT WlbPsyc WlbTotStrong Ovrst SureLw,NW
2019,WR,Academ Doctrin EnlOth EnlTotFinishStrong Active Complet IAV TrnGainNegativ Ngtv Role HU,NW
2020,WR,Strong Active Complet IAV TrnGainEcon@ Means SklOth SklTOTStrong Active Travel PowPt PowTot TranLwABS DIST Space TimeSpcStrong Means EndsLw,NW
2021,WR,Strong QualityNegativ Ngtv Passive Need EndsLwPositivNegativ Ngtv Weak Passive Vice EndsLwNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTot,NW
2022,WR,PLACE Region TimeSpcUndrst PersistNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
2023,WR,Active Causal TrnGainEcon@ ECON ComForm COM FormLwVirtue Ovrst EVALStrong Active Complet IAV TrnGain,NW
2024,EDGE,Positiv Pstv Strong Means WlbPhys WlbTot,NW
2025,EDGE,Means WltOth WltTotQualityStrong Stay IAV,NW
2026,EDGE,Strong Active Travel IAV TranLwPositiv Strong PowerStrong EVAL QualityNegativ Ngtv Hostile Power Passive Vice PowOth PowTot,NW
2027,EDGE,Positiv Pstv Virtue EVAL WltOth WltTotNegativ Ngtv Hostile Strong Active SocRel IAV PowLoss PowTotPositiv Pstv Strong Active Virtue SklOth SklTOT,NW
2028,EDGE,Positiv Strong Virtue EVAL Abs@ ABS MeansLwActive Fall DAVStrong Ovrst Time@ Intrj SureLw,NW
2029,EDGE,Negativ Ngtv Weak Passive Vice EndsLwStrong Active Increas TimeSpc,NW
2030,EDGE,Negativ Ngtv Passive Need EndsLwStrong Active Increas EndsLwSolve IAVStrong Active Fall IAV,NW
2031,EDGE,Space TimeSpcActive Travel TranLwQualityStrong Ovrst Quan SureLwActive Causal TrnGainNegativ Ngtv Know PowOth PowTot,NW
2032,EDGE,Solve IAVActive Travel EndsLwStrong Active Rel DAV,NW
2033,EDGE,Positiv Nonadlt IndAdjComForm COM PowOth PowTot FormLw,NW
2034,WR,Strong Virtue EndsLwSubmit Passive Role HUQuality,NW
2035,WR,Positiv Nonadlt IndAdjStrong NatrPro WltOth WltTotStrong Power Active SocRel IAVNatrProSubmit Passive Role HU,NW
2036,WR,ComForm DAV EnlGain EnlTotPositiv Pstv Virtue Undrst EVAL EndsLwHostile SocRelStrong Means EndsLwSpaceEcon@ ECON ComForm COM FormLw,NW
2037,WR,BodyPtStrong QuanActive Travel TranLwSpace,NW
2038,WR,Positiv Pstv Passive VirtueNegativ Ngtv Role HUOvrst ComForm IAVStrong Work DAV PowOth PowTotStrong Active Complet IAV TrnGain,NW
2039,WR,QualityPositiv Pstv Strong Virtue EndsLwNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossActive Academ Try IAV EnlEnds EnlTotSpace TimeSpc,NW
2040,WR,Negativ Ngtv Weak Passive Vice EndsLwTime@ TimeSpcStrong Active Complet IAV TrnGainPowOth PowTot,NW
2041,WR,Negativ Ngtv Passive Need EndsLwActive Academ Try IAV EnlEnds EnlTotSubmit Passive Role HUSpace,NW
2042,WR,Solve IAVPLACE Region TimeSpcNegativ Ngtv Weak Passive Fail IAV PowCon PowTotNegativ Ngtv Weak Passive Vice Abs@ ABS WltTran WltTotNegativ Ngtv Passive Need EndsLwStrong Active Increas EndsLwStrong Active Complet IAV TrnGainPositiv NatrPro Know IndAdj,NW
2043,SAF,Positiv Pstv Virtue Undrst EVAL EndsLwStrong Ovrst Quan SureLwPositiv Nonadlt IndAdjEcon@ Role HU SklPt SklTOTKnow EnlGain EnlTot,NW
2044,SAF,Positiv Nonadlt IndAdjPerceiv EnlOth EnlTotNegativ Ngtv Weak Passive Fail IAV TrnGainStrong Rel IAV TranLw,NW
2045,SAF,Strong Work DAV PowOth PowTotQuanSubmit Passive Role HUEcon@ ECON ComForm COM FormLwPositiv Nonadlt IndAdj,NW
2046,SAF,Solve IAVArousal EndsLwStrong Active Complet IAV TrnGainStrong ComForm EnlOth EnlTot FormLwPassive Arousal EMOTPositiv Pstv Active ComForm DAV EnlGain EnlTotStrong Active Complet IAV TrnGain,NW
2047,SAF,Positiv Strong Virtue EVAL Abs@ ABS MeansLwPositiv Strong NatrProActive Travel IAV TranLwVirtue Ovrst RcEnds RcTot FormLwNegativ Ngtv Hostile Weak Vice WlbPhys WlbTot,NW
2048,SAF,Positiv Pstv Weak Submit Virtue EVAL RspOth RspTotStrong Active Fall IAV,NW
2049,SAF,Negativ Ngtv Weak Passive Pain EMOT AnomieStrong Space,NW
2050,SAF,Strong Active TravelNegativ Ngtv Vice NegAffNegativ Active Econ@ Fail IAVBodyPt WlbPhys WlbTotActive Fall DAV,NW
2051,SAF,Weak Passive Vice Undrst Negate IfABS DIST Space TimeSpcRitual,NW
2052,CB,ABS DIST Space TimeSpcObject ToolActive Causal TrnGain,NW
2053,CB,ABS DIST Space TimeSpcSpaceSubmit Passive Role HUOvrst SpaceAcadem Doctrin EnlOth EnlTotStrong Active Complet IAV TrnGain,NW
2054,CB,Legal Role HU SklPt SklTOTComForm DAV EnlGain EnlTotPositiv Pstv Virtue Undrst EVAL EndsLwPassive Arousal EMOT,NW
2055,CB,PLACE Region TimeSpcPositiv Strong Active IncreasPositiv Pstv Strong Active Virtue TrnGainNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTot,NW
2056,CB,Strong ComForm IAV PowOth PowTotRitualBodyPtPositiv Feel Arousal Doctrin,NW
2057,CB,Econ@ Means SklOth SklTOTNegativ Ngtv Hostile Strong Active Vice PowCon PowTotNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotHostile Strong Active Stay IAV PowCon PowTotHostile Vice Legal RcEthic RcTotOvrst QuanTravel IAV,NW
2058,CB,Solve IAVStrong Active Fall IAVActive Abs@ ABS SpaceNegativ Ngtv Weak Passive Fail IAV PowCon PowTotStrong ComForm EnlOth EnlTot FormLwNegativ Ngtv Passive Need EndsLwFinishPositiv Nonadlt IndAdj,NW
2059,CB,Solve IAVStrong Ovrst Quan SureLwHostile Role HU PowPt PowTotStrong Active Complet IAV TrnGain,NW
2060,G,ECON POLIT NameStrong QualityPositiv Pstv Active ComForm DAV EnlGain EnlTot,W
2061,G,QualityPositiv Pstv Virtue EVAL WltOth WltTotNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossQualityPower Active TravelSpace,W
2062,G,Solve IAVSpaceLegal Role HU SklPt SklTOTPositiv Pstv Passive VirtuePower ECON ComForm COM WltOth WltTot FormLw,W
2063,G,Space TimeSpcNegativ Passive Finish Exert IAVSpaceActive Academ Try IAV EnlEnds EnlTotPositiv Pstv Affil Active Virtue EVAL MeansLwPositiv Affil Strong IndAdjStrong Milit Role HU PowAuPt PowTot,W
2064,G,Positiv Nonadlt IndAdjBodyPtHostile Strong Power Active Milit SocRel IAV PowCon PowTotQualityStrong Active Begin EndsLwStrong Active Travel PowPt PowTot TranLw,W
2065,G,Strong Active Exert IAV TranLwABS DIST SpaceBodyPtBodyPt WlbPhys WlbTot,W
2066,G,Negativ Ngtv Passive Need EndsLwPassive Virtue Ovrst SureLwStrong Stay IAVSpace TimeSpcWeak Submit Passive Rel DAVStrong Solve IAV,W
2067,G,Negativ Hostile Active Exert IAVSolve IAVPositiv Pstv Strong Virtue ExprsvPositiv Strong Virtue EVAL Abs@ ABS MeansLwStrong Active Solve IAV TranLw,W
2068,SAF,Positiv Nonadlt IndAdjCausal IfSpacePositiv NatrPro Know IndAdjBodyPtECON Exprsv Ritual,NW
2069,SAF,Strong Complet IAV TrnGainNegativ Weak Active Fail IAVNegativ Ngtv Hostile Weak Passive SocRel PowCon PowTotKnow EnlGain EnlTot,NW
2070,SAF,Strong Power Active Virtue Ovrst SureLwHostile Role HU PowPt PowTotHostile ComForm PowCon PowTot FormLwBodyPtQuality,NW
2071,SAF,Positiv Pstv Virtue Undrst EVAL EndsLwPassive Arousal EMOTPositiv Virtue Ovrst Goal CompletKnow WlbPsyc WlbTot,NW
2072,SAF,Econ@ Role HU SklPt SklTOTNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossNegativ Ngtv Hostile POLIT Role HU PowCon PowTotSolve IAVPositiv Nonadlt IndAdj,NW
2073,SAF,Negativ Ngtv Hostile Power Passive Vice PowOth PowTotStrong Active Solve IAV TranLwSpace,NW
2074,SAF,Means WltOth WltTotEcon@ ECON ComForm COM FormLwNegativ Ngtv Weak Passive Vice EndsLwPLACE Region TimeSpcNegativ Ngtv Strong Active NatrPro PowOth PowTot,NW
2075,SAF,Active Causal TrnGainPositiv Pstv Affil Active Virtue EVAL MeansLwPositiv Pstv Strong Virtue EndsLwActive Travel EndsLwNegativ Ngtv Vice EnlOth EnlTotPower ComForm EnlGain EnlTot,NW
2076,SAF,Negativ Ngtv Weak Passive Vice EndsLwStrong Active Increas IAV EndsLwSpaceRitualNegativ Ngtv Weak Passive Vice EndsLw,NW
2077,EDGE,Positiv Pstv Strong Means WlbPhys WlbTotPositiv Pstv Virtue Econ@ ECON WltOth WltTot,NW
2078,EDGE,Negativ Ngtv Weak Vice TrnLossNegativ Hostile HU ExertObject ToolStrong Power Econ@ Role HU WltPt WltTotNegativ Ngtv Hostile Arousal IAV AffLoss AffTot,NW
2079,EDGE,Positiv Pstv Strong Active Virtue SklOth SklTOTActive Finish IAVNegativ Hostile Active Exert IAVRitualSpace TimeSpc,NW
2080,EDGE,Positiv Pstv Strong Active Virtue TrnGainActive Solve IAV EnlGain EnlTotPositiv Pstv Strong Virtue EndsLwNegativ Ngtv Hostile Power Passive Vice PowOth PowTotStrong Complet IAV TrnGainNegativ Weak Active Fail IAV,NW
2081,EDGE,Passive Goal EnlOth EnlTotQualityMeans WltOth WltTotStrong ComForm EnlOth EnlTot FormLwHostile Role HU PowPt PowTot,NW
2082,EDGE,QualityBodyPtBodyPt WlbPhys WlbTot,NW
2083,EDGE,Negativ Ngtv Strong Active NatrPro PowOth PowTotWeak Submit Passive Rel DAV,NW
2084,EDGE,Strong Power Active SocRel IAVNegativ Fail StayNegativ Ngtv Weak Passive EVAL Quality EnlOth EnlTotQualityStrong Power Econ@ Role HU WltPt WltTotStrong Work DAV PowOth PowTot,NW
2085,EDGE,Solve IAVNegativ Hostile Active IPadjNatrProStrong Active Travel PowPt PowTot TranLw,NW
2086,EDGE,Positiv Strong IncreasPower ComForm EnlGain EnlTot,NW
2087,RB,Submit Passive Role HUPositiv Pstv Strong Power Active ComForm IAVPositiv Pstv Virtue EVAL SklOth SklTOTStrong Power Doctrin POLIT Abs@ ABS PowEnds PowTotExprsv Role HU PtLwStrong BodyPt PowOth PowTotBodyPt WlbPhys WlbTot,NW
2088,RB,Positiv Pstv Virtue EVALStrong Power Active Virtue Ovrst SureLwWork IAVNegativ Ngtv Weak Passive Vice Abs@ ABS WltTran WltTotStrong Active Increas EndsLw,NW
2089,RB,Ovrst Time@ TIME TimeSpcPositiv Know PerceivActive Work IAVSpaceActive Travel TranLwStrong Power Active ComForm IAV EnlOth EnlTotPower ComForm EnlGain EnlTot,NW
2090,RB,Active Travel EndsLwNegativ Eval@ Quality IndAdjActive Exert DAVSpace TimeSpcSpaceNegativ Ngtv Role HU,NW
2091,RB,Travel IAVFinishNegativ Ngtv Hostile Strong Active SocRel IAV TrnLossStrong Virtue EndsLwOvrst Quan,NW
2092,RB,Positiv Pstv Strong Virtue ExprsvSubmit Econ@ ECON Role HU WltPt WltTotNegativ Fail StayNegativ Ngtv Hostile Power Passive Vice PowOth PowTot,NW
2093,RB,Negativ Ngtv Weak Passive Vice EndsLwPLACE Region TimeSpcSolve IAVPositiv Pstv Active Virtue Abs@ ABS EndsLwQuality,NW
2094,RB,COLL HUVirtue SklOth SklTOT,NW
2095,RB,Passive Goal EnlOth EnlTotPositiv Pstv Strong Virtue EndsLwPositiv Role HU KnowActive Exert Abs@ ABS EndsLwPositiv Pstv Affil Virtue PowOth PowTotPositiv Feel IndAdjSpace,NW
2096,QB,Positiv Complet QuanOvrst QuanPositiv Pstv Strong Means WlbPhys WlbTot,W
2097,QB,ComForm DAV TranLwQuality NegateActive Solve IAVActive Academ Try IAV EnlEnds EnlTotHostile ComForm PowCon PowTot FormLwNegativ Vice,W
2098,QB,Positiv Nonadlt IndAdjNegativ Ngtv Object NatObjANIObject ToolPositiv Pstv Active Know EnlOth EnlTot,W
2099,QB,Positiv Pstv Virtue EVAL PosAffStrong Active Rise IAVStrong Power Active Exert IAV PowOth PowTotNegativ Ngtv Weak Active Fail DAVLegal Role HU SklPt SklTOTComForm DAV EnlGain EnlTotPositiv Pstv Virtue Undrst EVAL EndsLwHostile Strong Power Active Milit SocRel IAV PowCon PowTot,W
2100,QB,Strong Active Fetch IAV TrnGainComForm IAV RspOth RspTotStrong Power Active Exert IAV PowOth PowTotIAV RcEthic RcTotStrong Power Active Virtue Ovrst SureLwExprsv Role HU SklPt SklTOTStrong Power Active Virtue Ovrst SureLw,W
2101,QB,Econ@ ECON Rel PowOth PowTotAcadem Doctrin EnlOth EnlTotActive Travel IAV TranLwGoal Abs@ ABS EndsLwActive Travel TranLwSubmit Rel IAV,W
2102,QB,Negativ Active Econ@ Fail IAVPositiv Pstv Strong Power Ovrst Role MALE HU RspOth RspTotPositiv Nonadlt IndAdj,W
2103,QB,Object ToolSpace DIM TimeSpcActive Fall DAV,W
2104,QB,Active Causal TrnGainActive SpaceStrong BodyPt PowOth PowTotSubmit Passive Role HU PowPt PowTot,W
2105,QB,Strong SpaceIAV RcEthic RcTotPositiv Pstv Virtue Ovrst Abs@ ABS EnlOth EnlTotHostile Strong Active Stay IAV PowCon PowTot,W
2106,WR,Positiv Pstv Strong Virtue EVAL SklOth SklTOTStrong Ovrst Quan SureLwActive Vary IAV,NW
2107,WR,Strong Power Active SocRel IAVStrong Ovrst Time@ Intrj SureLwBodyPt WlbPhys WlbTotPositiv Pstv Virtue Undrst EVAL EndsLwStrong Space,NW
2108,WR,Active Vary IAVPositiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotPositiv Strong VirtueQualityStrong Power Econ@ Role HU WltPt WltTot,NW
2109,WR,Strong Active Complet IAV TrnGainSpaceCausal IfPassive Quan TimeSpcNegativ Ngtv Hostile Active Exert DAVOvrst QuanStrong Active Complet IAV TrnGain,NW
2110,WR,Econ@ Means SklOth SklTOTPassive PerceivActive Travel,NW
2111,WR,ComForm COM FormLwCausal IfBodyPtPositiv Pstv Virtue EVALNegativ Ngtv Weak Passive Vice EndsLw,NW
2112,WR,Virtue Ovrst EVALEcon@ ECON ComForm COM FormLwHostile Strong Power Active ComForm IAV PowCon PowTotStrong Active Complet IAV TrnGainArousal EndsLwActive Solve IAV EnlGain EnlTot,NW
2113,WR,Strong Active Complet IAV TrnGain,NW
2114,LB,Affil Active Academ SocRel IAVPositiv Pstv Strong Virtue EVAL SklOth SklTOTPositiv Pstv Doctrin RcEthic RcTotSpaceStrong Active Ovrst Perceiv SureLw,NW
2115,LB,Strong NatrPro WltOth WltTotPassive Perceiv IAV EnlOth EnlTotStrong MeansStrong Means,NW
2116,LB,Negativ Ngtv Weak Submit Passive Vice PowCon PowTotPLACE AquaticHostile Role HU PowPt PowTotExprsv Role HU SklPt SklTOT,NW
2117,LB,Strong Active Travel IAV TranLwStrong Active Fall IAVPassive Goal EnlOth EnlTotWeak ANIPositiv Strong VirtueObject BldgPt TimeSpc,NW
2118,LB,QualityStrong Milit Role HU PowAuPt PowTotActive TravelPower Active TravelSpace,NW
2119,LB,Object BldgPt TimeSpc,NW
2120,LB,Positiv Pstv Virtue Academ EnlOth EnlTotPositiv Pstv Active Work IAVStrong Ovrst Time@ Intrj SureLw,NW
2121,LB,Negativ Ngtv Passive Need EndsLwPassive Virtue RcEnds RcTotPositiv Nonadlt IndAdjStrong IncreasRitual,NW
2122,LB,Strong Work DAV PowOth PowTotNegativ Weak Pain EMOT SocRel IPadjHostile Strong Power Active Milit SocRel IAV PowCon PowTotSpacePassive Quan TimeSpcActive Travel EndsLw,NW
2123,LB,Negativ Fail StayPositiv Nonadlt IndAdj,NW
2124,WR,Passive Goal EnlOth EnlTotObject Tool,NW
2125,WR,ABS DIST Space TimeSpcNatrPro WlbPhys WlbTotQualityStrong Power Econ@ Role HU WltPt WltTotPower ComForm EnlGain EnlTotPositiv NatrPro Know IndAdjQualityPositiv Feel Arousal DoctrinObject ToolEcon@ ECON ComForm COM FormLw,NW
2126,WR,Econ@ ECON Polit@ POLIT COLL HUPositiv Pstv Passive Pleasur EMOT WlbPsyc WlbTotStrong Active Complet IAV TrnGain,NW
2127,WR,QualityPositiv Pstv Strong Active Exprsv Begin IAV EndsLwStrong Work DAV PowOth PowTotPositiv Pstv Strong Virtue MeansLwPositiv Pstv Active ComForm DAV EnlGain EnlTotPositiv Pstv Affil Strong Passive Object ComnObj COM EndsLwOvrst Time@ TimeSpcPositiv Pstv Affil Active Virtue EVAL MeansLw,NW
2128,WR,Affil Strong Role Kin@ MALE HU AffPt AffTotPositiv Nonadlt IndAdjStrong NatrPro WltOth WltTot,NW
2129,WR,Positiv Pstv Virtue Econ@ ECON WltOth WltTotActive TravelStrong NatrPro WltOth WltTotNegativ Eval@ Quality IndAdj,NW
2130,WR,Negativ Ngtv Weak Passive Fail IAV PowCon PowTotNegativ Ngtv Passive Need EndsLwNatrProExprsv Role HU SklPt SklTOT,NW
2131,WR,Strong Active Complet IAV TrnGainNegativ OvrstStrong Work DAV PowOth PowTotStrong Active Complet IAV TrnGainSpaceActive Travel TranLw,NW
2132,LS,Positiv Complet QuanNegativ Ngtv Hostile Strong Active SocRel IAV TrnLoss,W
2133,LS,Strong Active Econ@ Exch ECON RcGain RcTot FormLwActive Solve IAV EnlGain EnlTotAcadem PLACE Social EnlOth EnlTotPositiv Pstv Virtue EVAL PosAff,W
2134,LS,Solve IAV,W
2135,LS,Negativ OvrstPositiv Pstv Virtue Ovrst Abs@ ABS EnlOth EnlTot,W
2136,CB,Positiv Eval@ Quality IndAdjAcadem PLACE Social EnlOth EnlTotNegativ Ngtv Vice EnlOth EnlTotActive Academ Try IAV EnlEnds EnlTotPositiv Pstv Virtue Econ@ ECON WltOth WltTotSpace TimeSpc,NW
2137,CB,Negativ Ngtv Hostile Active Exert DAV TranLwAcadem PLACE Social EnlOth EnlTotPositiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotStrong Ovrst Quan SureLwStrong Complet IAV TrnGain,NW
2138,CB,Positiv NatrPro Know IndAdjStrong ComForm EnlOth EnlTot FormLwActive Exert Abs@ ABS EndsLwNegativ Ngtv Hostile Strong Active Vice PowCon PowTotStrong Active Rel IAVNegativ Hostile ViceStrong Active Complet IAV TrnGain,NW
2139,CB,Arousal EndsLwSpaceStrong Quan DIMSpace,NW
2140,CB,QualityStrong Active Solve IAV TranLwAbs@ ABS Time@,NW
2141,CB,Solve IAVCOLL HUEcon@ ECON ComForm COM FormLw,NW
2142,CB,Solve IAVStrong Active Fall IAVSpaceNegativ Weak Vice IndAdjANI,NW
2143,CB,Negate SVPassive Goal EnlOth EnlTotStrong SpacePositiv Pstv Strong Virtue EndsLwEcon@ ECON ComForm COM FormLwNegativ Ngtv Weak Passive Fail IAV PowCon PowTotStrong ComForm EnlOth EnlTot FormLw,NW
2144,CB,Negativ Ngtv Passive Need EndsLw,NW
2145,SAF,Submit Active ComForm DAV AffGain AffTotStrong Virtue WlbPhys WlbTotStrong Power Doctrin POLIT Abs@ ABS PowEnds PowTot,NW
2146,SAF,Positiv Nonadlt IndAdjPositiv Nonadlt IndAdjSpace,NW
2147,SAF,Negativ Ngtv Weak Vice TrnLossEcon@ Means SklOth SklTOT,NW
2148,SAF,Positiv Pstv Virtue Undrst EVAL EndsLwNegativ Ngtv Weak Passive Fail IAV PowCon PowTot,NW
2149,SAF,Positiv Nonadlt IndAdjAcadem Doctrin EnlOth EnlTotHostile Strong Power Active ComForm IAV PowCon PowTotStrong Active Complet IAV TrnGainNegativ Ngtv Weak Vice TrnLossSubmit Passive Role HUSubmit Passive Role HUOvrst QuanPositiv Feel Arousal Doctrin,NW
2150,SAF,Passive PerceivStrong Active Complet IAV TrnGainPositiv Pstv Active Work IAVPositiv Strong NatrProStrong QuanIAVPositiv Strong Virtue,NW
2151,SAF,Solve IAVPositiv Nonadlt IndAdjStrong Active Increas EndsLwPassive Goal EnlOth EnlTotPositiv Feel Arousal Doctrin,NW
2152,SAF,Positiv NatrPro Know IndAdjNegativ Ngtv Weak Passive Vice SklOth SklTOTKnow EnlGain EnlTotSubmit Active ComForm DAV AffGain AffTotStrong Active Fall IAVABS DIST Space TimeSpcSpace,NW
2153,SAF,Negativ Ngtv Passive Need EndsLwPositiv Pstv Virtue Academ EnlOth EnlTotHostile Role HU PowPt PowTotStrong Power Econ@ Role HU WltPt WltTotActive NatrPro WlbPhys WlbTotKnow WlbPsyc WlbTotActive Travel IAV TranLw,NW
2154,SAF,,NW
2155,LS,Positiv Pstv Strong Virtue EndsLwSpaceSpaceGoal Abs@ ABS EndsLwOvrst QuanStrong ComForm EnlOth EnlTot FormLw,NW
2156,LS,Negativ Ovrst,NW
2157,LS,IAVActive Travel TranLw,NW
2158,G,Power ECON Polit@ POLIT COLL HU PowAuPt PowTotStrong Ovrst Quan SureLwPositiv Feel Arousal DoctrinStrong Space,NW
2159,G,Strong EVAL QualityOvrst QuanQualityNegativ Ngtv Hostile POLIT Role HU PowCon PowTotNegativ Hostile Active Exert IAV,NW
2160,G,Academ Doctrin EnlOth EnlTotStrong Virtue EndsLwIAV RcEthic RcTotPower Active TravelStrong Solve IAV,NW
2161,G,Finish IAVSpaceQuality,NW
2162,G,Econ@ ECON Means SklOth SklTOTPassive Goal EnlOth EnlTotSpaceStrong Active Exert IAVPositiv Pstv Strong QualityStrong Stay IAV,NW
2163,G,ComForm IAV RspOth RspTotTime@ TimeSpcPositiv Role HU KnowPositiv Pstv Affil Strong Active Role HUEcon@ Means SklOth SklTOTNegativ Ngtv Weak Passive Vice EndsLw,NW
2164,G,CausalPLACE LandPositiv Feel Arousal DoctrinNegativ Ngtv Passive Need EndsLwIAV RcEthic RcTotPositiv Pstv Strong Active Virtue TrnGain,NW
2165,G,Hostile SocRel IAV RcEthic RcTotSpacePositiv Nonadlt IndAdjNegativ Ngtv Role HUNegativ Hostile Active Exert IAV,NW
2166,G,Solve IAVQualityStrong Power Econ@ Role HU WltPt WltTotStrong ECON CompletStrong Virtue EndsLwStrong Work DAV PowOth PowTotPositiv Feel Arousal Doctrin,NW
2167,G,Negativ Ngtv Hostile ArousalSpaceNegativ Eval@ Quality IndAdjPositiv Role HU KnowVirtue SklOth SklTOTEcon@ ECON COLL HU WltPt WltTot,NW
2168,G,Strong Active Exert IAV TranLw,NW
2169,CB,Space TimeSpcStrong Ovrst Quan SureLwVirtue Ovrst EVALEcon@ ECON Object Tool WltOth WltTotPositiv Feel Arousal DoctrinNegativ Ngtv Strong Power Active SocRel IAV PowOth PowTotNegativ Ngtv Vice EVAL SklOth SklTOT,NW
2170,CB,Positiv Pstv Strong Active Exprsv Begin IAV EndsLwStrong Means EndsLwHostile Strong Power Active Milit SocRel IAV PowCon PowTotPositiv Feel Arousal Doctrin,NW
2171,CB,Power Active TravelSubmit Passive Role HUSpaceActive Solve IAV EnlGain EnlTot,NW
2172,CB,Academ Doctrin EnlOth EnlTotComForm COM PowOth PowTot FormLwNegativ Ngtv Hostile POLIT Role HU PowCon PowTotSolve IAV,NW
2173,CB,Strong Space IAV PosAff,NW
2174,CB,Econ@ ECON ComForm COM FormLwVirtue SklOth SklTOTHostile ComForm PowCon PowTot FormLwStrong Means EndsLw,NW
2175,CB,Negativ Ngtv Hostile Active Exert DAV TranLwNegativ Ngtv Weak Passive Pain EMOT AnomiePower ComForm EnlGain EnlTot,NW
2176,CB,Positiv Feel Arousal DoctrinOvrst ComForm IAVUndrst Time@ DIM TimeSpcNegativ Ngtv Weak Passive Persist IAV TranLwStrong Active Increas TimeSpc,NW
2177,CB,NatrProNegativ Ngtv Hostile Strong Active Vice PowCon PowTotNegativ Ngtv Weak Passive Vice EndsLw,NW
2178,CB,Positiv Pstv Strong Virtue Ovrst EVAL RspOth RspTotPositiv Pstv Virtue Econ@ ECON WltOth WltTot,NW
2179,CB,Power ComForm EnlGain EnlTotActive TravelEcon@ ECON ComForm COM FormLwObject Tool WlbPhys WlbTot,NW
2180,CB,Positiv Nonadlt IndAdjAcadem Doctrin EnlOth EnlTotNatrPro,NW
2181,CB,Strong Active Exert IAV,NW
2182,CB,BodyPtRitualWeak Time@ TimeSpcSubmit Passive Role HUBodyPt,NW
2183,CB,Active Causal TrnGainStrong ECON CompletNegate SV,NW
2184,CB,Negativ Ngtv Weak Passive Vice EndsLwActive TravelObject ToolStrong Space IAV PosAffStrong NatrProStrong Active Complet IAV PowGain PowTotSpacePositiv Strong Active Increas,NW
2185,WR,Power ECON Polit@ POLIT COLL HU PowAuPt PowTotQualityNegativ Ngtv Hostile Active Virtue PowCon PowTot,NW
2186,WR,Strong QualityStrong QuanPositiv Pstv Strong Active Virtue TrnGain,NW
2187,WR,Positiv Pstv Virtue Academ EnlOth EnlTotPositiv Pstv Virtue Abs@ ABS SklAsth SklTOT,NW
2188,WR,Positiv Pstv Virtue EVALActive SpaceNegativ Ngtv Weak Submit Passive Vice PowCon PowTotSpace,NW
2189,WR,BodyPtNegativ Ngtv Weak Passive Fail IAV PowCon PowTotNegativ Ngtv Passive Need EndsLwPassive Quan TimeSpcCOLL HURitualSpaceSpace POS PowCoop PowTot,NW
